0,0
0.0004,0.0328
0.0009,0.0574
0.0018,0.0915
0.003,0.123
0.0045,0.1564
0.0065,0.1898
0.0086,0.2219
0.0112,0.256
0.0141,0.2895
0.0172,0.3216
0.0208,0.3558
0.0247,0.3892
0.0288,0.4213
0.0335,0.457
0.0383,0.4868
0.0435,0.5234
0.049,0.5543
0.0549,0.5885
0.0612,0.6217
0.0678,0.655
0.0746,0.687
0.0818,0.7211
0.0893,0.7541
0.0972,0.7872
0.1054,0.8188
0.1139,0.8527
0.1229,0.8868
0.1319,0.9159
0.1414,0.9521
0.1513,0.9835
0.1614,1.0148
0.172,1.0498
0.1827,1.0797
0.1939,1.1132
0.2053,1.1454
0.2171,1.1775
0.2292,1.2096
0.2416,1.2415
0.2543,1.2734
0.2673,1.3053
0.2808,1.3383
0.2945,1.3676
0.3085,1.4004
0.3228,1.4317
0.3375,1.4644
0.3523,1.4931
0.3676,1.5268
0.3832,1.5566
0.3991,1.5875
0.4152,1.6183
0.4318,1.6504
0.4485,1.6784
0.4657,1.7128
0.483,1.7393
0.5008,1.7722
0.5188,1.8011
0.537,1.8311
0.5557,1.8623
0.5746,1.8922
0.5939,1.9207
0.6133,1.9503
0.6331,1.9812
0.6532,2.0092
0.6737,2.0412
0.6943,2.0664
0.7154,2.0995
0.7365,2.1245
0.7581,2.1573
0.78,2.1848
0.8021,2.2122
0.8245,2.2422
0.8472,2.2694
0.8702,2.3005
0.8934,2.3262
0.9171,2.3572
0.9409,2.3828
0.965,2.4124
0.9895,2.4419
1.0141,2.4674
1.039,2.4969
1.0643,2.525
1.0899,2.5545
1.1156,2.5799
1.1417,2.6108
1.1681,2.6377
1.1948,2.666
1.2217,2.6943
1.249,2.7241
1.2765,2.7513
1.3043,2.78
1.3324,2.8089
1.3608,2.8392
1.3895,2.8671
1.4184,2.8964
1.4477,2.9274
1.4772,2.9559
1.507,2.9861
1.5372,3.0179
1.5678,3.0487
1.5985,3.0772
1.6296,3.1113
1.6611,3.1433
1.6928,3.1743
1.7249,3.2071
1.7573,3.2417
1.79,3.2742
1.8232,3.3099
1.8566,3.3435
1.8904,3.3789
1.9245,3.4146
1.9589,3.4376
1.9934,3.4524
2.0281,3.47
2.063,3.493
2.0982,3.5151
2.1335,3.5365
2.1692,3.5657
2.2052,3.5906
2.2413,3.6198
2.2779,3.6531
2.3147,3.6838
2.3519,3.7211
2.3894,3.7559
2.4275,3.7985
2.4658,3.8368
2.5046,3.8828
2.5439,3.929
2.5836,3.9765
2.6239,4.0248
2.6646,4.0728
2.7058,4.1234
2.7476,4.1738
2.7899,4.2248
2.8326,4.2757
2.8759,4.328
2.9198,4.3828
2.964,4.434
3.0089,4.4899
3.0544,4.5448
3.1004,4.5996
3.1469,4.6557
3.1941,4.7131
3.2418,4.7697
3.29,4.8275
3.339,4.8865
3.3884,4.9447
3.4385,5.0041
3.4891,5.0639
3.5403,5.1242
3.5921,5.185
3.6447,5.2467
3.6977,5.3074
3.7514,5.3704
3.8057,5.432
3.8607,5.4958
3.9162,5.5583
3.9725,5.6227
4.0294,5.6865
4.0869,5.7506
4.145,5.8157
4.2039,5.8811
4.2633,5.9462
4.3234,6.0123
4.3842,6.0785
4.4456,6.1451
4.5078,6.212
4.5706,6.2793
4.634,6.3468
4.6982,6.4149
4.763,6.4831
4.8286,6.5519
4.8948,6.6209
4.9617,6.6902
5.0293,6.7599
5.0975,6.8301
5.1666,6.9003
5.236,6.9469
5.3054,6.9382
5.3746,6.9267
5.4438,6.9139
5.5128,6.9011
5.5817,6.8868
5.6504,6.8729
5.719,6.8572
5.7874,6.8417
5.8557,6.8253
5.9237,6.8087
5.9916,6.7902
6.0593,6.7723
6.1268,6.7534
6.1943,6.7333
6.2614,6.7141
6.3283,6.6928
6.3951,6.6708
6.4615,6.6499
6.5278,6.626
6.5938,6.6039
6.6596,6.5787
6.7251,6.5554
6.7904,6.5289
6.8555,6.5037
6.9202,6.4779
6.9848,6.4494
7.049,6.4223
7.1129,6.3947
7.1766,6.3641
7.2399,6.336
7.303,6.3041
7.3657,6.2747
7.4281,6.2423
7.4903,6.2092
7.5521,6.1781
7.6134,6.1447
7.6745,6.1103
7.7353,6.0805
7.7959,6.0507
7.8561,6.0256
7.9162,5.9973
7.9759,5.9754
8.0354,5.9522
8.0948,5.9314
8.1539,5.9119
8.2128,5.8938
8.2715,5.877
8.3301,5.8604
8.3885,5.847
8.4469,5.8327
8.5051,5.8205
8.5633,5.8094
8.6213,5.8004
8.6791,5.7902
8.7369,5.7821
8.7946,5.775
8.8524,5.7676
8.91,5.7646
8.9676,5.7578
9.0251,5.7554
9.0827,5.7515
9.1402,5.7508
9.1976,5.7497
9.2551,5.7483
9.3127,5.7488
9.3702,5.7513
9.4277,5.7521
9.4853,5.7549
9.5428,5.7597
9.6004,5.7628
9.6581,5.7678
9.7158,5.7736
9.7736,5.7801
9.8315,5.7873
9.8895,5.7952
9.9475,5.8038
10.0057,5.812
10.0639,5.8244
10.1222,5.8339
10.1807,5.8441
10.2393,5.8574
10.298,5.8702
10.3567,5.8837
10.4157,5.8966
10.4748,5.9127
10.5342,5.9271
10.5936,5.9445
10.6532,5.9614
10.713,5.9778
10.7729,5.9973
10.8331,6.0151
10.8935,6.0348
10.9541,6.0564
11.0148,6.0774
11.0757,6.098
11.137,6.1205
11.1985,6.1437
11.2601,6.1687
11.3221,6.1921
11.3842,6.2185
11.4467,6.2423
11.5094,6.2713
11.5724,6.2976
11.6355,6.3268
11.6992,6.3535
11.763,6.3853
11.8271,6.4145
11.8917,6.4445
11.9565,6.4785
12.0214,6.511
12.0869,6.5422
12.1527,6.5773
12.2189,6.6121
12.2852,6.6482
12.3521,6.681
12.4192,6.7179
12.4868,6.7505
12.5547,6.7872
12.6226,6.7907
12.6856,6.3026
12.747,6.1516
12.809,6.1916
12.8713,6.2313
12.934,6.2711
12.9971,6.311
13.0607,6.3509
13.1246,6.3907
13.1888,6.4306
13.2536,6.4706
13.3187,6.5105
13.3842,6.5505
13.4501,6.5905
13.5164,6.6305
13.5831,6.6705
13.6502,6.7106
13.7176,6.7507
13.7857,6.7909
13.8539,6.8309
13.9226,6.8713
13.9918,6.9115
14.0612,6.9517
14.1312,6.9921
14.2014,7.0324
14.2722,7.0729
14.3433,7.1133
14.4149,7.1539
14.4868,7.1944
14.5592,7.2351
14.632,7.2757
14.7051,7.3165
14.7787,7.3574
14.8527,7.3983
14.9271,7.4393
15.0019,7.4804
15.0771,7.5216
15.1527,7.5629
15.2287,7.6042
15.3052,7.6434
15.3815,7.6281
15.4573,7.5902
15.5329,7.5524
15.608,7.5146
15.6827,7.477
15.7572,7.4394
15.8312,7.4019
15.9049,7.3645
15.9781,7.3271
16.051,7.2899
16.1236,7.2527
16.1957,7.2156
16.2675,7.1786
16.3389,7.1417
16.41,7.1049
16.4807,7.0682
16.551,7.0317
16.6209,6.9952
16.6905,6.9589
16.7598,6.9226
16.8285,6.8865
16.8972,6.8504
16.9652,6.8146
17.033,6.7789
17.1004,6.7433
17.1675,6.7078
17.2343,6.6725
17.3006,6.6374
17.3666,6.6023
17.4323,6.5674
17.4976,6.5328
17.5626,6.4982
17.6273,6.4639
17.6916,6.4297
17.7555,6.3957
17.8192,6.3619
17.8824,6.3283
17.9454,6.2949
18.008,6.2618
18.0703,6.2287
18.1323,6.1959
18.1939,6.1635
18.2552,6.1312
18.3162,6.099
18.3769,6.0674
18.4372,6.0359
18.4973,6.0045
18.557,5.9735
18.6164,5.9429
18.6755,5.9123
18.7344,5.8822
18.7929,5.8525
18.8512,5.8228
18.9091,5.7938
18.9667,5.7647
19.0241,5.7362
19.0812,5.7082
19.138,5.6802
19.1945,5.653
19.2507,5.6257
19.3067,5.5989
19.3624,5.5729
19.4179,5.5467
19.4732,5.5211
19.5281,5.4963
19.5828,5.4716
19.6373,5.447
19.6915,5.4231
19.7456,5.4
19.7993,5.377
19.8529,5.354
19.9062,5.3323
19.9592,5.3106
20.0121,5.2889
20.0648,5.2685
20.1173,5.248
20.1696,5.228
20.2217,5.2079
20.2736,5.1897
20.3252,5.1704
20.3768,5.1514
20.4282,5.1343
20.4793,5.1165
20.5302,5.0984
20.5811,5.0812
20.6317,5.0647
20.6822,5.0473
20.7325,5.0312
20.7826,5.0153
20.8326,4.9974
20.8825,4.9815
20.9321,4.9656
20.9816,4.9488
21.0309,4.9312
21.08,4.9147
21.129,4.8972
21.1778,4.8792
21.2265,4.8607
21.2748,4.8433
21.3231,4.8219
21.3711,4.8023
21.4189,4.781
21.4665,4.7596
21.5139,4.7354
21.561,4.712
21.6079,4.6878
21.6545,4.6619
21.7009,4.6416
21.7471,4.6189
21.7931,4.5998
21.8389,4.5831
21.8846,4.5659
21.9301,4.552
21.9755,4.5363
22.0207,4.5251
22.0658,4.514
22.1109,4.503
22.1559,4.4941
22.2007,4.4876
22.2455,4.4798
22.2903,4.473
22.3349,4.4707
22.3796,4.4648
22.4242,4.4622
22.4688,4.4617
22.5134,4.4598
22.5581,4.4601
22.6027,4.4612
22.6473,4.4634
22.6919,4.4664
22.7366,4.4693
22.7814,4.4743
22.8262,4.4815
22.8711,4.4862
22.916,4.4965
22.9611,4.5034
23.0062,4.5147
23.0498,4.3598
23.0872,3.7425
23.1245,3.728
23.1623,3.7799
23.2007,3.8323
23.2395,3.8849
23.2789,3.9379
23.3188,3.9913
23.3592,4.0451
23.4002,4.0984
23.4418,4.1531
23.4838,4.2099
23.5265,4.2627
23.5697,4.3206
23.6134,4.3762
23.6578,4.4332
23.7027,4.4908
23.7482,4.5489
23.7943,4.6076
23.8409,4.6668
23.8882,4.7257
23.936,4.7872
23.9845,4.8474
24.0336,4.9092
24.0834,4.9718
24.1337,5.0361
24.1847,5.098
24.2363,5.1648
24.2885,5.2281
24.3416,5.2944
24.3947,5.3199
24.4476,5.2937
24.5003,5.2621
24.5526,5.2334
24.6047,5.2033
24.6564,5.1775
24.7079,5.1467
24.7591,5.1237
24.8101,5.0956
24.8608,5.0719
24.9112,5.0466
24.9615,5.0232
25.0116,5.0018
25.0613,4.9799
25.1109,4.9576
25.1603,4.9372
25.2095,4.9188
25.2585,4.8985
25.3072,4.8815
25.3559,4.8614
25.4044,4.8471
25.4526,4.8309
25.5008,4.8126
25.5487,4.8004
25.5967,4.7834
25.6444,4.7725
25.6919,4.7581
25.7394,4.7457
25.7867,4.7339
25.834,4.7227
25.8811,4.7121
25.9281,4.7021
25.975,4.6927
26.0219,4.6824
26.0686,4.6769
26.1153,4.6663
26.1619,4.6605
26.2084,4.6538
26.2549,4.6462
26.3013,4.642
26.3477,4.6355
26.394,4.6324
26.4403,4.6283
26.4865,4.6234
26.5327,4.6218
26.5789,4.6164
26.625,4.6187
26.6712,4.6128
26.7173,4.6147
26.7635,4.6127
26.8096,4.6127
26.8558,4.6132
26.9019,4.6156
26.948,4.6143
26.9942,4.6191
27.0404,4.6188
27.0867,4.6232
27.1329,4.6281
27.1792,4.6294
27.2256,4.634
27.2719,4.6419
27.3184,4.6447
27.3649,4.6523
27.4115,4.6576
27.4582,4.6663
27.5049,4.6728
27.5517,4.6825
27.5987,4.6902
27.6456,4.7011
27.6928,4.7087
27.74,4.7221
27.7873,4.7322
27.8347,4.7456
27.8823,4.7557
27.93,4.7704
27.9779,4.7844
28.0259,4.7992
28.074,4.8146
28.1223,4.8307
28.1708,4.8464
28.2194,4.8652
28.2682,4.8836
28.3172,4.9016
28.3665,4.9215
28.4159,4.9434
28.4655,4.965
28.5154,4.9852
28.5655,5.0107
28.6158,5.0338
28.6664,5.0589
28.7172,5.0849
28.7684,5.1109
28.8198,5.1409
28.8714,5.1688
28.9234,5.1977
28.9757,5.2288
29.0283,5.2576
29.0812,5.2889
29.1344,5.3162
29.1878,5.346
29.2416,5.3747
29.2956,5.4039
29.3499,5.4303
29.4045,5.4599
29.4594,5.4869
29.5145,5.5145
29.57,5.542
29.6256,5.5701
29.6816,5.5966
29.7378,5.6245
29.7943,5.6509
29.8512,5.6779
29.9082,5.7063
29.9656,5.7312
30.0231,5.7602
30.0809,5.7858
30.1391,5.8127
30.1975,5.8409
30.2562,5.8666
30.3151,5.8943
30.3744,5.9207
30.4338,5.949
30.4935,5.975
30.5536,6.0027
30.6139,6.03
30.6745,6.0568
30.7353,6.0853
30.7964,6.1117
30.8579,6.1398
30.9195,6.1675
30.9815,6.1952
