0,0
0.0003,0.033
0.0011,0.0776
0.0024,0.1271
0.0041,0.1766
0.0064,0.226
0.0091,0.2754
0.0123,0.3252
0.0161,0.3754
0.0203,0.4254
0.0251,0.4752
0.0303,0.5251
0.0361,0.5752
0.0424,0.6253
0.0491,0.6754
0.0564,0.7254
0.0641,0.7753
0.0723,0.8252
0.0811,0.8751
0.0904,0.9252
0.1001,0.9752
0.1103,1.0251
0.1211,1.0752
0.1324,1.1253
0.1441,1.1753
0.1564,1.2252
0.1691,1.2751
0.1824,1.3251
0.1961,1.3752
0.2103,1.4251
0.2251,1.475
0.2403,1.5251
0.2561,1.5751
0.2723,1.6251
0.2891,1.6751
0.3064,1.7252
0.3241,1.7752
0.3423,1.8251
0.3611,1.875
0.3804,1.9251
0.4001,1.9751
0.4204,2.0251
0.4411,2.0751
0.4624,2.1251
0.4841,2.1751
0.5063,2.2251
0.5291,2.2751
0.5524,2.3251
0.5761,2.3751
0.6004,2.4251
0.6251,2.4751
0.6504,2.5251
0.6761,2.575
0.7023,2.625
0.7291,2.675
0.7564,2.7251
0.7841,2.775
0.8123,2.825
0.8411,2.875
0.8704,2.925
0.9001,2.9751
0.9303,3.025
0.9611,3.075
0.9923,3.125
1.0241,3.175
1.0564,3.2251
1.0891,3.275
1.1224,3.325
1.1561,3.375
1.1903,3.425
1.2251,3.475
1.2603,3.525
1.2961,3.575
1.3323,3.625
1.3691,3.675
1.4063,3.725
1.4441,3.775
1.4823,3.825
1.5211,3.875
1.5604,3.925
1.6001,3.975
1.6404,4.025
1.6811,4.075
1.7224,4.125
1.7641,4.175
1.8063,4.225
1.8491,4.275
1.8923,4.325
1.9361,4.375
1.9803,4.425
2.0251,4.475
2.0703,4.525
2.1161,4.575
2.1623,4.625
2.2091,4.675
2.2563,4.725
2.3041,4.775
2.3523,4.825
2.4011,4.875
2.4503,4.925
2.5001,4.975
2.5498,4.9748
2.5991,4.9248
2.6478,4.8748
2.6961,4.8248
2.7438,4.7748
2.7911,4.7248
2.8378,4.6748
2.8841,4.6248
2.9298,4.5748
2.9751,4.5248
3.0198,4.4748
3.0641,4.4248
3.1078,4.3748
3.1511,4.3248
3.1938,4.2748
3.2361,4.2248
3.2778,4.1748
3.3191,4.1248
3.3598,4.0748
3.4,4.0248
3.4398,3.9748
3.479,3.9248
3.5178,3.8748
3.5561,3.8248
3.5938,3.7748
3.6311,3.7248
3.6678,3.6748
3.7041,3.6248
3.7398,3.5748
3.7751,3.5248
3.8098,3.4747
3.844,3.4248
3.8778,3.3748
3.911,3.3248
3.9438,3.2748
3.976,3.2248
4.0078,3.1747
4.039,3.1248
4.0698,3.0747
4.1,3.0247
4.1298,2.9747
4.159,2.9247
4.1877,2.8748
4.216,2.8248
4.2437,2.7748
4.271,2.7248
4.2978,2.6747
4.324,2.6247
4.3498,2.5747
4.375,2.5247
4.3998,2.4747
4.424,2.4247
4.4477,2.3747
4.471,2.3247
4.4937,2.2748
4.516,2.2247
4.5377,2.1747
4.559,2.1247
4.5797,2.0747
4.6,2.0246
4.6198,1.9746
4.639,1.9246
4.6577,1.8746
4.676,1.8247
4.6937,1.7747
4.711,1.7247
4.7277,1.6747
4.7439,1.6247
4.7597,1.5747
4.775,1.5246
4.7897,1.4745
4.8039,1.4246
4.8177,1.3746
4.831,1.3246
4.8437,1.2746
4.8559,1.2247
4.8677,1.1746
4.8789,1.1246
4.8897,1.0746
4.9,1.0245
4.9097,0.9745
4.9189,0.9246
4.9277,0.8747
4.936,0.8245
4.9436,0.7745
4.9509,0.7245
4.9577,0.6743
4.9639,0.6244
4.9696,0.5745
4.9749,0.5244
4.9796,0.4744
4.9839,0.4246
4.9876,0.3745
4.9909,0.324
4.9937,0.2737
4.9959,0.2236
4.9977,0.1729
4.9989,0.1228
4.9996,0.0737
