-0.0001,0,0,0,0
-0.0007,-0.0552,-5.3332,0.0064,0.013
-0.002,-0.1242,-6.6668,0.0232,0.0293
-0.004,-0.2046,-8.2387,0.0529,0.0484
-0.0067,-0.2821,-8.0655,0.0955,0.0668
-0.0104,-0.3615,-7.7488,0.1537,0.0858
-0.0148,-0.4424,-8.1096,0.2275,0.1052
-0.0199,-0.5215,-8.0655,0.3144,0.1243
-0.0259,-0.6005,-7.9531,0.4158,0.1436
-0.0327,-0.6802,-7.971,0.533,0.1632
-0.0403,-0.7604,-7.9819,0.6662,0.1831
-0.0488,-0.8408,-7.9891,0.8155,0.2033
-0.058,-0.9209,-8.0529,0.9798,0.2236
-0.0679,-1.0005,-7.9883,1.1591,0.2441
-0.0787,-1.0803,-7.9931,1.355,0.2649
-0.0903,-1.1602,-7.9967,1.5677,0.2861
-0.1027,-1.2401,-7.9996,1.7973,0.3076
-0.1159,-1.3201,-8.0019,2.0441,0.3294
-0.13,-1.4003,-7.9658,2.3096,0.3518
-0.1447,-1.4804,-8.0462,2.5928,0.3745
-0.1604,-1.5603,-7.9725,2.8939,0.3975
-0.1768,-1.6404,-8.0115,3.2146,0.4211
-0.1939,-1.7202,-8.0122,3.5538,0.4451
-0.2119,-1.8001,-7.9833,3.9132,0.4696
-0.2308,-1.8803,-7.988,4.2946,0.4947
-0.2504,-1.9604,-8.0187,4.6968,0.5202
-0.2708,-2.0403,-7.993,5.1204,0.5464
-0.2919,-2.1201,-8.0208,5.5656,0.573
-0.3139,-2.2,-7.9735,6.0343,0.6003
-0.3368,-2.2802,-8.0015,6.5283,0.6283
-0.3604,-2.3602,-8.0037,7.0468,0.6568
-0.3847,-2.4402,-8.0055,7.5901,0.686
-0.4099,-2.52,-8.0072,8.1587,0.7157
-0.436,-2.6001,-7.97,8.756,0.7462
-0.4627,-2.6802,-8.0313,9.3812,0.7773
-0.4904,-2.7602,-7.9762,10.0345,0.8091
-0.5188,-2.8402,-8.0154,10.7182,0.8414
-0.5479,-2.9201,-7.9991,11.4311,0.8744
-0.5779,-3,-8.0012,12.1752,0.9079
-0.6088,-3.0801,-7.9873,12.9526,0.9421
-0.6404,-3.1602,-8.0055,13.7637,0.9767
-0.6727,-3.2402,-8.0067,14.6074,1.0118
-0.706,-3.3201,-7.9934,15.4856,1.0473
-0.7399,-3.4001,-8.0093,16.3986,1.0831
-0.7747,-3.48,-7.9964,17.3467,1.1192
-0.8103,-3.56,-7.9979,18.3316,1.1554
-0.8467,-3.64,-7.9991,19.3534,1.1918
-0.8839,-3.72,-8.0001,20.4122,1.228
-0.9219,-3.8,-8.0007,21.5077,1.2641
-0.9607,-3.88,-8.0012,22.6396,1.2998
-0.9998,-3.9119,-3.1876,23.8006,1.3188
-1.0388,-3.8941,1.7674,24.9764,1.3199
-1.0775,-3.8791,1.5043,26.1556,1.3207
-1.1162,-3.8668,1.2291,27.3387,1.3213
-1.1548,-3.8572,0.9635,28.5266,1.3216
-1.1933,-3.8503,0.6929,29.7163,1.3217
-1.2317,-3.846,0.4243,30.9066,1.3215
-1.2702,-3.8445,0.1538,32.0983,1.3211
-1.3087,-3.8457,-0.1161,33.2917,1.3204
-1.3472,-3.8495,-0.3871,34.484,1.3194
-1.3858,-3.8561,-0.6587,35.6741,1.3182
-1.4244,-3.8654,-0.9309,36.8607,1.3168
-1.4632,-3.8774,-1.2025,38.0445,1.315
-1.5021,-3.8922,-1.4785,39.2243,1.3131
-1.5412,-3.9097,-1.7517,40.3989,1.3108
