0,0,0,0,0
-0.0005,-0.0434,-4.3077,-0.0075,0.0152
-0.0017,-0.121,-7.6924,-0.0338,0.0422
-0.0037,-0.2011,-8.0523,-0.0849,0.0701
-0.0065,-0.2805,-8.0137,-0.1609,0.0978
-0.0101,-0.3601,-7.9745,-0.262,0.1254
-0.0145,-0.4401,-7.9877,-0.3887,0.1532
-0.0197,-0.5202,-7.9934,-0.5409,0.1808
-0.0257,-0.6003,-8.0158,-0.7179,0.2084
-0.0325,-0.6802,-7.9935,-0.9196,0.2358
-0.0401,-0.7602,-8.0115,-1.1457,0.263
-0.0485,-0.8401,-7.9803,-1.3965,0.2901
-0.0577,-0.9202,-8.0115,-1.6718,0.317
-0.0677,-1.0002,-7.9971,-1.9707,0.3437
-0.0785,-1.0802,-8.009,-2.2929,0.37
-0.0901,-1.1601,-7.9866,-2.6384,0.3961
-0.1025,-1.2402,-8.0086,-3.0069,0.4219
-0.1157,-1.3201,-7.9979,-3.3974,0.4472
-0.1297,-1.4001,-7.9982,-3.8098,0.4721
-0.1445,-1.4801,-8.0065,-4.243,0.4966
-0.1601,-1.5601,-7.9898,-4.697,0.5205
-0.1765,-1.6401,-8.0057,-5.171,0.5439
-0.1937,-1.7201,-7.9975,-5.6638,0.5666
-0.2117,-1.8001,-8.0041,-6.1747,0.5885
-0.2305,-1.8801,-7.9966,-6.7026,0.6098
-0.2501,-1.9601,-8.0026,-7.2469,0.6301
-0.2705,-2.04,-8.0016,-7.8059,0.6496
-0.2917,-2.12,-7.9948,-8.3793,0.6681
-0.3137,-2.2001,-8.0001,-8.9657,0.6855
-0.3365,-2.2801,-8.0045,-9.5633,0.7018
-0.3601,-2.36,-7.9978,-10.171,0.7169
-0.3845,-2.4401,-7.9969,-10.7878,0.7307
-0.4097,-2.5201,-8.0059,-11.4116,0.7431
-0.4357,-2.6001,-7.9946,-12.0413,0.7541
-0.4625,-2.6801,-8.0031,-12.6755,0.7637
-0.4901,-2.7601,-8.0015,-13.3121,0.7716
-0.5185,-2.84,-8,-13.9496,0.778
-0.5477,-2.92,-7.9986,-14.5869,0.7826
-0.5777,-3,-7.9973,-15.2224,0.7855
-0.6085,-3.0801,-8.0042,-15.8541,0.7866
-0.6401,-3.16,-7.9984,-16.4803,0.7859
-0.6725,-3.24,-8.001,-17.0998,0.7833
-0.7057,-3.32,-7.9995,-17.7109,0.7787
