shooter,5304.899356691171,0.0
shooter,5304.899356691171,0.0
shooter,5304.899356691171,0.0
shooter,5304.899356691171,1.7578125
shooter,5304.899356691171,1.7578125
shooter,5304.899356691171,14.0625
shooter,5304.899356691171,14.0625
shooter,5304.899356691171,44.53125
shooter,5304.899356691171,67.96875
shooter,5304.899356691171,96.6796875
shooter,5304.899356691171,133.0078125
shooter,5304.899356691171,175.78125
shooter,5304.899356691171,223.2421875
shooter,5304.899356691171,274.8046875
shooter,5304.899356691171,331.0546875
shooter,5304.899356691171,391.40625
shooter,5304.899356691171,456.4453125
shooter,5304.899356691171,524.4140625
shooter,5304.899356691171,596.484375
shooter,5304.899356691171,672.0703125
shooter,5304.899356691171,748.828125
shooter,5304.899356691171,825.0
shooter,5304.899356691171,903.515625
shooter,5304.899356691171,983.7890625
shooter,5304.899356691171,1065.234375
shooter,5304.899356691171,1065.234375
shooter,5304.899356691171,1228.7109375
shooter,5304.899356691171,1314.2578125
shooter,5304.899356691171,1314.2578125
shooter,5304.899356691171,1484.1796875
shooter,5304.899356691171,1567.96875
shooter,5304.899356691171,1657.6171875
shooter,5304.899356691171,1739.6484375
shooter,5304.899356691171,1739.6484375
shooter,5304.899356691171,1821.6796875
shooter,5304.899356691171,1898.4375
shooter,5304.899356691171,2043.75
shooter,5304.899356691171,2115.8203125
shooter,5304.899356691171,2178.515625
shooter,5304.899356691171,2178.515625
shooter,5304.899356691171,2316.796875
shooter,5304.899356691171,2388.28125
shooter,5304.899356691171,2463.8671875
shooter,5304.899356691171,2463.8671875
shooter,5304.899356691171,2632.6171875
shooter,5304.899356691171,2714.6484375
shooter,5304.899356691171,2804.296875
shooter,5304.899356691171,2804.296875
shooter,5304.899356691171,2882.8125
shooter,5304.899356691171,3048.6328125
shooter,5304.899356691171,3138.28125
shooter,5304.899356691171,3138.28125
shooter,5304.899356691171,3217.96875
shooter,5304.899356691171,3309.375
shooter,5304.899356691171,3389.6484375
shooter,5304.899356691171,3474.609375
shooter,5304.899356691171,3557.2265625
shooter,5304.899356691171,3720.1171875
shooter,5304.899356691171,3720.1171875
shooter,5304.899356691171,3803.3203125
shooter,5304.899356691171,3960.9375
shooter,5304.899356691171,3960.9375
shooter,5304.899356691171,4038.8671875
shooter,5304.899356691171,4186.5234375
shooter,5304.899356691171,4262.6953125
shooter,5304.899356691171,4331.8359375
shooter,5304.899356691171,4331.8359375
shooter,5304.899356691171,4475.390625
shooter,5304.899356691171,4545.1171875
shooter,5304.899356691171,4616.015625
shooter,5304.899356691171,4616.015625
shooter,5304.899356691171,4686.9140625
shooter,5304.899356691171,4755.46875
shooter,5304.899356691171,4894.921875
shooter,5304.899356691171,4894.921875
shooter,5304.899356691171,5033.7890625
shooter,5304.899356691171,5033.7890625
shooter,5304.899356691171,5169.140625
shooter,5304.899356691171,5169.140625
shooter,5304.899356691171,5300.9765625
shooter,5304.899356691171,5346.09375
shooter,5304.899356691171,5346.09375
shooter,5304.899356691171,5315.625
shooter,5304.899356691171,5260.546875
shooter,5304.899356691171,5260.546875
shooter,5304.899356691171,5194.921875
shooter,5304.899356691171,5145.1171875
shooter,5304.899356691171,5180.2734375
shooter,5304.899356691171,5180.2734375
shooter,5304.899356691171,5303.90625
shooter,5304.899356691171,5350.78125
shooter,5304.899356691171,5350.78125
shooter,5304.899356691171,5359.5703125
shooter,5304.899356691171,5321.484375
shooter,5304.899356691171,5174.4140625
shooter,5304.899356691171,5115.234375
shooter,5304.899356691171,5115.234375
shooter,5304.899356691171,5092.96875
shooter,5304.899356691171,5119.921875
shooter,5304.899356691171,5173.2421875
shooter,5304.899356691171,5306.8359375
shooter,5304.899356691171,5348.4375
shooter,5304.899356691171,5351.3671875
shooter,5304.899356691171,5305.078125
shooter,5304.899356691171,5305.078125
shooter,5304.899356691171,5237.6953125
shooter,5304.899356691171,5159.1796875
shooter,5304.899356691171,5105.859375
shooter,5304.899356691171,5089.453125
shooter,5304.899356691171,5176.7578125
shooter,5304.899356691171,5242.3828125
shooter,5304.899356691171,5242.3828125
shooter,5304.899356691171,5348.4375
shooter,5304.899356691171,5349.0234375
shooter,5304.899356691171,5305.078125
shooter,5304.899356691171,5305.078125
shooter,5304.899356691171,5247.0703125
shooter,5304.899356691171,5170.8984375
shooter,5304.899356691171,5121.6796875
shooter,5304.899356691171,5150.390625
shooter,5304.899356691171,5150.390625
shooter,5304.899356691171,5195.5078125
shooter,5304.899356691171,5307.421875
shooter,5304.899356691171,5337.890625
shooter,5304.899356691171,5341.40625
shooter,5304.899356691171,5304.4921875
shooter,5304.899356691171,5172.65625
shooter,5304.899356691171,4998.046875
shooter,5304.899356691171,4841.6015625
shooter,5304.899356691171,4712.109375
shooter,5304.899356691171,4712.109375
shooter,5304.899356691171,4625.390625
shooter,5304.899356691171,4700.9765625
shooter,5304.899356691171,4752.5390625
shooter,5304.899356691171,4716.796875
shooter,5304.899356691171,4716.796875
shooter,5304.899356691171,4579.6875
shooter,5304.899356691171,4508.7890625
shooter,5304.899356691171,4508.7890625
shooter,5304.899356691171,4475.390625
shooter,5304.899356691171,4475.390625
shooter,5304.899356691171,4533.984375
shooter,5304.899356691171,4593.1640625
